CustomerId,Surname,Gender,Birth Date,City,Salary
15769582,Kang,Male,1992-08-26,Nice,142238.54
15635660,Rossi,Male,1991-09-22,Munich,105890.55
15576723,Ts'ai,Female,1984-03-29,Paris,194270.91
15591577,Moran,Male,1986-11-30,Paris,105443.47
15582325,Jennings,Male,1969-02-12,Paris,173899.42
15693947,Tokareva,Female,2002-04-12,Paris,122823.34
15760446,Pagnotto,Female,1957-03-26,Lyon,13181.37
15611105,Castella,Male,1986-06-09,Madrid,140780.8
15630920,Du Cane,Male,1987-10-05,Paris,78560.64
15574910,Ferguson,Male,1971-04-09,Marseile,185855.21
15756472,Odinakachukwu,Male,1996-05-31,Marseile,128276.95
15682890,Woronoff,Male,1983-10-02,Berlin,140197.42
15641994,Meng,Male,1978-11-25,Munich,32462.39
15733297,Sinclair,Female,1983-10-02,Marseile,162253.9
15767793,Hsu,Female,1983-10-07,Paris,30498.7
15725698,Panicucci,Female,1986-03-18,Barcelona,90280.7
15813532,Burns,Female,1982-02-14,Paris,32615.21
15576760,Onodugoadiegbemma,Male,1985-10-19,Hamburg,196142.26
15732102,Darling,Female,1994-12-28,Hamburg,16998.72
15739046,Maggard,Female,1998-11-16,Valencia,62980.96
15631927,Thomas,Female,1993-12-31,Madrid,185660.3
15672115,Lettiere,Male,1961-05-30,Paris,77331.77
15618765,Ponomaryov,Female,1979-08-23,Berlin,97338.62
15679148,Oliver,Male,1977-10-04,Paris,67234.33
15728474,Chienezie,Male,1989-07-10,Berlin,143783.28
15636999,Mao,Male,1983-12-03,Marseile,77661.12
15754261,Ho,Male,1979-11-28,Madrid,89123.99
15629150,Lucchese,Female,1984-08-22,Paris,70810.8
15736274,Prokhorova,Male,1990-06-24,Lyon,17550.49
15627697,Alekseyeva,Male,1987-09-12,Lyon,21497.27
15721585,Blacklock,Male,1992-05-01,Berlin,124749.08
15639946,Sazonova,Female,1982-08-18,Munich,36051.46
15792176,Henty,Female,1981-10-04,Valencia,143681.83
15699450,Li,Male,1973-04-17,Lyon,150694.58
15729954,Azuka,Female,1993-05-27,Lyon,170487.4
15600103,Alexander,Female,1992-12-22,Berlin,97684.46
15786200,Brock,Male,1990-01-31,Paris,53520.03
15797010,Shen,Female,1990-09-27,Lyon,15200.61
15670172,Padovesi,Female,1991-06-17,Paris,196894.62
15627352,Bulgakov,Male,1975-05-07,Hamburg,4969.13
15622494,Mazzanti,Male,1994-10-08,Paris,26229.24
15585835,Lord,Female,1987-11-28,Barcelona,134034.32
15595071,Ramos,Male,1999-04-07,Paris,198032.93
15628203,Pai,Female,1983-01-25,Paris,119882.86
15667190,Yuan,Female,2000-10-29,Madrid,133102.3
15780212,Mao,Male,1984-02-17,Paris,176395.02
15766869,Uspenskaya,Male,1984-08-07,Hamburg,193179.88
15775741,Powell,Female,1993-01-31,Paris,125062.02
15628170,Brown,Female,1989-04-23,Berlin,143287.58
15701318,Poole,Male,1954-05-19,Madrid,87236.4
15710928,McChesney,Female,1966-04-18,Paris,93769.89
15682547,Lucchese,Male,1983-09-29,Paris,88965.46
15631170,Clements,Male,1976-09-19,Lyon,30793.61
15648702,Yuriev,Male,1951-05-15,Munich,74532.02
15783444,Endrizzi,Female,1982-07-04,Paris,113086.08
15809178,Pan,Female,1979-07-17,Berlin,32574.01
15806688,Manfrin,Female,1965-02-28,Madrid,130113.78
15576824,Kennedy,Female,1977-11-03,Berlin,104722.47
15675422,Conway,Female,1989-05-16,Paris,14559.62
15681550,Lablanc,Female,1980-11-21,Paris,598.8
15812628,Dodd,Female,1983-04-24,Hamburg,129697.99
15597951,Muir,Female,1963-03-08,Paris,36315.03
15807045,Milanesi,Female,1984-12-03,Berlin,1114.12
15581748,Shen,Male,1964-02-20,Berlin,70954.41
15770420,Dillon,Male,1975-04-06,Munich,73470.98
15608230,Hoelscher,Male,1998-04-22,Paris,91573.19
15730339,Bell,Male,1991-10-10,Madrid,3154.95
15712584,Liao,Female,1988-08-27,Marseile,88187.81
15592816,Udokamma,Female,1973-01-31,Berlin,118855.26
15641480,Sinnett,Male,1989-03-27,Paris,125256.53
15708505,Palerma,Female,1984-02-19,Hamburg,39016.43
15791131,Chimaijem,Female,1991-09-15,Hamburg,145796.49
15618225,Porter,Male,1985-05-06,Berlin,168816.22
15644724,Fan,Male,1990-08-29,Paris,73322
15662098,Palmer,Male,1980-08-22,Valencia,113677.53
15723894,Younger,Male,1976-05-11,Lyon,124607.7
15787699,Burke,Male,1987-10-04,Berlin,11276.48
15687738,Nwagugheuzo,Female,1983-12-06,Marseile,136620.64
15576126,Young,Female,1980-11-16,Paris,
15658889,Watson,Male,1999-05-13,Paris,51980.25
15667046,Tseng,Male,1983-11-17,Madrid,113481.02
15669957,Drake,Male,1969-07-18,Berlin,49025.79
15655794,Hanna,Male,1985-09-19,Lyon,145937.99
15599829,Padovesi,Female,1986-03-26,Lyon,25161.61
15753332,Loftus,Male,1973-02-20,Munich,175753.55
15671124,Buccho,Male,1996-05-03,Paris,24903.09
15767474,Lorenzo,Female,1964-04-09,Marseile,169719.35
15720671,Ibezimako,Male,1979-04-11,Paris,179565.57
15626787,Wei,Female,1990-06-01,Barcelona,115337.74
15774491,Ross,Female,1993-11-10,Paris,48131.92
15579647,Oluchukwu,Male,1979-10-18,Marseile,160828.98
15625522,Walker,Male,1990-06-22,Seville,145151.96
15765806,Wu,Male,1992-01-29,Nice,196293.76
15566708,Chidalu,Female,1976-06-16,Lyon,161653.5
15668347,Ingram,Male,1985-12-04,Paris,84635.64
15575214,Ch'en,Male,1984-05-22,Lyon,159486.76
15591123,Iredale,Male,1953-09-10,Munich,38596.34
15573280,Gallagher,Male,1971-08-29,Berlin,27814.74
15589018,Padilla,Male,1993-06-24,Munich,183893.31
15654495,Potter,Female,1974-03-30,Hamburg,140803.7
15597265,Mao,Male,1983-08-01,Paris,146585.53
15733876,Schneider,Male,1985-04-18,Paris,40062.29
15677217,Ibragimova,Male,1991-05-02,Paris,181300.32
15747265,Huang,Female,1994-06-14,Munich,84136.12
15713379,Anderson,Male,1995-01-14,Paris,197594.34
15730433,Nakayama,Female,1983-08-16,Hamburg,125953.83
15693347,Gardener,Female,1989-02-26,Paris,75465.41
15715465,Aksenova,Male,1993-08-02,Berlin,177737.07
15680736,Milne,Female,1949-03-27,Hamburg,7144.46
15610765,Onwumelu,Male,1992-07-15,Paris,155639.76
15650034,Kudryashova,Female,1993-03-23,Paris,162428.05
15782468,Hart,Male,1970-11-02,Barcelona,12457.76
15685109,Teng,Male,1982-12-04,Paris,14917.09
15776233,Kruglova,Female,1960-05-25,Berlin,182184.09
15761141,Palerma,Female,1950-05-10,Seville,129984.2
15781702,Brookes,Male,1983-05-16,Berlin,194872.97
15790235,Hsing,Male,1981-05-30,Barcelona,117507.11
15641416,Shaffer,Female,1960-09-30,Hamburg,157527.6
15775234,Laurie,Male,1997-07-08,Paris,92612.88
15659475,Chung,Female,1988-01-05,Paris,74850.84
15642202,Whitfield,Female,1984-10-10,Berlin,127413
15771417,Thomas,Male,1978-06-21,Paris,69584.3
15585100,Rioux,Female,1981-11-16,Berlin,198814.24
15700487,Osonduagwuike,Male,1975-10-13,Paris,162643.15
15726589,Matveyev,Male,1982-12-25,Berlin,114092.52
15747503,Hayward,Male,1977-05-19,Madrid,68860.3
15595883,Nkemdirim,Male,1982-01-01,Berlin,16150.34
15663826,Brim,Female,1955-08-30,Barcelona,115227.02
15742820,Trevisano,Female,1976-04-22,Paris,170621.55
15624793,Soubeiran,Male,1998-06-13,Hamburg,103099.22
15597930,Wilson,Male,1969-04-11,Paris,172495.81
15665110,Helena,Female,1996-12-01,Marseile,38772.82
15770719,Duncan,Female,1982-06-24,Paris,44946.29
15731327,Hale,Male,1994-01-27,Hamburg,146007.7
15576044,Macdonald,Male,1993-12-04,Berlin,145558.42
15775662,McKay,Male,1978-10-20,Paris,193312.33
15646817,Chiekwugo,Male,1970-01-22,Paris,40257.79
15596060,Skinner,Male,1992-10-18,Granada,46677.9
15723299,Sorokina,Male,1968-09-19,Marseile,153887.93
15636982,Weller,Female,1978-07-12,Berlin,103108.33
15751175,Bess,Female,1977-11-26,Marseile,58652.23
15618936,MacDonald,Female,1970-12-12,Paris,91624.11
15787529,Gray,Male,1983-01-26,Barcelona,65986.48
15780128,Ogbonnaya,Male,1988-05-26,Marseile,113845.19
15615991,Udegbulam,Male,1979-11-10,Paris,67607.9
15757001,Mai,Female,1989-06-14,Marseile,145471.94
15595388,Yeh,Female,1991-03-19,Paris,124071.71
15699550,Babbage,Female,1987-01-06,Madrid,67502.12
15581620,Franklin,Male,1993-08-25,Lyon,78707.97
15600934,Randell,Female,1969-12-11,Marseile,171189.83
15738672,Paterson,Female,1981-01-26,Munich,149381.32
15721307,Pickering,Male,1984-05-04,Munich,100335.55
15619280,Uspensky,Male,1996-05-17,Paris,152698.24
15768244,Macleod,Female,1991-12-04,Madrid,41192.95
15806837,Nnaife,Male,1984-10-04,Paris,132540.33
15643496,Randolph,Female,1987-02-06,Paris,96875.52
15813916,Kudryashova,Female,1990-04-07,Paris,152305.47
15626385,George,Female,1988-05-17,Madrid,49672.01
15603582,Robertson,Female,1987-12-16,Seville,133997.53
15764351,Yuryeva,Female,1962-10-08,Hamburg,50454.8
15667938,Hurst,Male,1989-01-25,Marseile,16402.11
15576360,Ch'iu,Male,1981-09-10,Paris,67803.83
15628813,King,Female,1978-11-17,Paris,9241.78
15584190,Esposito,Male,1985-11-23,Lyon,100601.73
15716449,Fraser,Male,1988-12-22,Valencia,98734.15
15759913,Trentini,Male,1978-03-26,Berlin,160574.09
15701555,Nicholls,Male,1968-04-04,Barcelona,26015.8
15758482,Montalvo,Female,1989-02-02,Paris,187172.54
15758171,Tien,Male,2001-01-31,Paris,55763.66
15680346,Chuang,Male,1981-02-04,Valencia,75848.22
15649124,Fang,Male,1991-08-21,Nice,40313.47
15812917,Kosisochukwu,Male,1986-04-05,Madrid,23864.21
15768455,Young,Male,1961-03-05,Paris,51380.9
15703059,Scott,Female,1972-12-18,Berlin,93551.36
15646196,Yeh,Female,1985-02-18,Madrid,169415.54
15585451,Vigano,Female,1989-03-20,Berlin,6935.31
15714057,Windradyne,Male,1981-01-02,Madrid,25399.7
15748473,Curnow,Male,1983-12-28,Paris,66256.27
15785782,Ugonna,Male,1973-02-07,Seville,114709.13
15693233,De Neeve,Male,1983-08-19,Hamburg,158357.97
15757521,Ricci,Male,1986-06-05,Lyon,164815.59
15812513,Nnaife,Male,1976-09-15,Berlin,132127.69
15674950,Ebelechukwu,Male,1982-04-23,Hamburg,146637.45
15678572,Keating,Male,1983-11-08,Madrid,90256.06
15713608,Tuan,Female,1980-06-09,Paris,34827.43
15579262,Shearston,Male,1980-11-22,Paris,22074.48
15610426,Tien,Female,1982-10-05,Paris,109805.17
15776454,Hamilton,Female,1973-09-26,Paris,100478.6
15771483,Arnold,Male,1981-07-08,Lyon,97416.34
15648489,Ting,Male,1968-03-29,Lyon,24207.86
15646609,Chao,Male,1988-11-15,Marseile,69132.66
15693203,Powell,Female,1946-10-30,Valencia,9376.89
15813067,Williams,Female,1976-11-12,Munich,43046.7
15769829,Cheng,Male,1970-04-30,Madrid,20856.31
15662434,Zhdanova,Male,1996-06-29,Paris,187048.72
15773503,Tsai,Male,1989-12-02,Valencia,53420.53
15705890,Nebechukwu,Male,1976-09-13,Paris,37013.29
15711398,Fetherstonhaugh,Female,1996-02-07,Marseile,89566.64
15752375,Ojiofor,Male,1988-02-23,Berlin,149913.84
15659175,Severson,Female,1978-11-04,Paris,18066.69
15597033,Speight,Male,1984-04-11,Berlin,26912.34
15590228,Greenwalt,Male,2000-09-01,Paris,173511.72
15631848,Grover,Female,1995-12-30,Lyon,146785.44
15654211,Milani,Female,1994-12-03,Seville,1050.33
15707968,Akobundu,Male,1985-03-16,Barcelona,89587.34
15594084,Anderson,Male,1999-08-23,Paris,74405.34
15651093,Chien,Female,1966-03-16,Lyon,54409.48
15798824,Kennedy,Male,1983-02-18,Madrid,3647.57
15671591,Castiglione,Male,1969-06-10,Seville,198874.52
15707189,Marshall,Female,1985-08-30,Berlin,53412.54
15733581,Duncan,Male,1989-10-26,Berlin,194867.78
15641640,Uspenskaya,Female,1988-05-20,Barcelona,150452.88
15585284,Thomson,Female,1986-07-16,Barcelona,57807.05
15617866,Calabrese,Male,1954-01-01,Barcelona,107534.32
15667751,Herrera,Female,1985-10-07,Barcelona,194073.33
15669411,Muse,Female,1969-11-11,Hamburg,126233.18
15789425,Marsden,Female,1984-11-24,Munich,182354.46
15570943,Artemyeva,Female,1986-05-21,Berlin,120586.32
15685829,McKay,Male,1984-05-16,Paris,50578.4
15721917,Chuang,Female,1983-05-26,Paris,86575.46
15776047,Nicholls,Female,1992-03-30,Lyon,153392.28
15716024,Dennis,Male,1979-03-23,Seville,115509.59
15675328,Knight,Female,1984-07-04,Paris,82176.48
15604314,Webb,Female,1995-04-24,Hamburg,63717.49
15658339,Pugliesi,Male,1984-12-31,Berlin,198745.94
15630402,Nebechukwu,Female,1990-06-09,Marseile,5719.11
15689616,Ward,Male,1987-08-15,Barcelona,20058.61
15774224,Nixon,Female,1991-11-25,Hamburg,170638.98
15701291,Chidubem,Male,1977-02-13,Paris,30607.11
15719606,Rivers,Male,1971-01-17,Marseile,37171.46
15644119,Sochima,Male,1990-01-20,Paris,42589.33
15646859,Heydon,Male,1974-02-23,Munich,66799.28
15606836,Lombardo,Female,1988-08-02,Paris,101866.39
15664150,Holland,Female,1992-06-11,Berlin,49284
15624510,Tien,Male,1969-04-03,Paris,27445.4
15810944,Bryant,Female,1986-09-11,Paris,70760.69
15668575,Hao,Female,1995-01-23,Madrid,104502.02
15603246,Genovesi,Male,1948-01-04,Paris,165407.96
15804002,Kovalev,Female,1988-03-05,Marseile,113580.79
15728773,Hsieh,Female,1974-04-22,Paris,45978.39
15598044,Debellis,Female,1986-02-11,Paris,152012.36
15694829,Chibueze,Male,1989-05-04,Hamburg,77349.92
15600575,Padovano,Male,1980-08-02,Barcelona,47322.05
15727311,Yen,Female,1999-06-05,Paris,38772.65
15570769,Kibble,Male,1952-01-02,Paris,24489.44
15606274,Lori,Male,1983-12-31,Berlin,14466.08
15746139,Enemuo,Male,1988-12-17,Paris,63142.12
15704987,Lu,Female,1969-05-11,Lyon,41858.43
15628972,Nebeolisa,Male,1989-05-04,Berlin,127443.82
15697686,Stewart,Female,1981-12-10,Lyon,84151.98
15733883,Ward,Male,1993-07-01,Paris,58595.64
15617482,Milanesi,Female,1969-10-25,Berlin,37240.11
15704583,Chikwado,Male,1965-09-06,Lyon,114522.68
15621083,Douglas,Male,1964-05-11,Paris,72549.27
15649487,Sal,Female,1983-12-12,Hamburg,176712.59
15736760,Douglas,Female,1979-04-21,Madrid,152855.96
15714658,Yates,Female,1988-11-22,Paris,73371.65
15599081,Watt,Female,1975-09-21,Munich,70323.68
15705113,P'an,Male,1987-02-15,Madrid,9663.28
15631159,H?,Male,1980-11-15,Berlin,142514.66
15792818,Perry,Female,1992-02-16,Hamburg,118623.94
15633531,Lavrov,Female,1945-02-09,Paris,68400.14
15744529,Chiekwugo,Male,1958-07-24,Paris,115291.86
15669656,Macdonald,Male,1989-03-17,Paris,170382.99
15581198,Jenkins,Female,1982-04-08,Munich,112946.67
15729054,Korovina,Male,1989-11-29,Munich,79812.77
15573452,Manning,Male,1979-02-13,Munich,19862.78
15776733,Wilson,Female,1984-01-22,Munich,158610.89
15724858,Begum,Female,1967-03-02,Marseile,191212.63
15713144,Ingrassia,Male,1975-12-28,Madrid,61931.21
15690188,Maclean,Male,1988-04-18,Paris,58043.02
15689425,Olejuru,Male,1986-02-19,Palma,22247.27
15671766,Enyinnaya,Male,1977-03-02,Marseile,31448.52
15782806,Watson,Male,1993-03-30,Barcelona,146875.86
15764419,Langdon,Male,1994-09-20,Paris,116081.93
15591915,Frolov,Female,1982-06-21,Paris,73669.94
15772798,Chikezie,Female,1993-04-29,Madrid,93959.96
15792008,Zetticci,Female,1995-05-03,Barcelona,158918.03
15715541,Yang,Female,1979-06-18,Paris,198193.75
15639277,Lin,Female,1980-03-27,Paris,13160.03
15798850,Goddard,Male,1989-02-26,Lyon,4660.91
15776348,Rogers,Male,2001-01-05,Munich,180197.74
15727696,Zubareva,Male,1979-12-05,Paris,63023.02
15793813,Onochie,,1985-08-04,Lyon,118971.74
15694395,Ts'ui,Female,1992-11-15,Paris,154700.61
15764195,Newsom,Male,1982-01-07,Barcelona,97577.17
15744919,Genovese,Female,1984-06-27,Barcelona,48990.5
15671655,Thorpe,Male,1990-01-17,Hamburg,140262.96
15654901,Horton,Male,1970-01-26,Paris,130189.53
15649136,Williamson,Female,1978-03-29,Paris,16301.91
15775562,Shoobridge,Female,1988-07-04,Paris,126962.41
15807481,Peng,Female,1975-03-05,Paris,158750.53
15642885,Gray,Male,1991-12-13,Paris,199644.2
15789109,Watson,Female,1980-11-25,Marseile,144272.71
15814004,Fyodorova,Male,1992-01-29,Marseile,98320.27
15673619,Bazhenov,Male,1996-03-23,Nice,64129.03
15595135,Solomon,Female,1992-09-11,Hamburg,181221.09
15583681,Layh,Male,1990-03-01,Seville,163809.08
15605000,John,Male,1983-08-29,Paris,171457.06
15718071,Tuan,Female,1970-04-15,Paris,15801.02
15679760,Slattery,Male,1975-01-03,Paris,102950.79
15654574,Onyekachi,Male,1985-08-16,Berlin,174918.46
15577178,Genovese,Male,1976-09-14,Paris,193160.25
15595324,Daniels,Female,1982-05-22,Munich,5831
15756932,Caldwell,Female,1985-07-23,Barcelona,82298.59
15726358,Chiemenam,Male,1987-04-10,Marseile,130686.59
15595228,Wanliss,Male,1976-07-24,Nice,52885.23
15782530,Bruce,Male,1991-08-03,Madrid,68985.99
15592877,Wright,Male,1979-12-27,Madrid,35367.19
15651983,Fang,Female,1965-08-21,Lyon,196241.94
15746737,Eames,Male,1962-04-03,Berlin,170705.53
15774179,Sutherland,Male,1984-10-04,Paris,126477.41
15667265,Cavenagh,Male,1982-12-08,Paris,159618.17
15655123,Dumetolisa,Female,1976-08-28,Madrid,195395.33
15595917,Mackay,Female,1986-02-04,Marseile,168285.85
15668385,Dellucci,Male,1981-05-09,Paris,138052.51
15709476,Kenyon,Female,1980-12-24,Madrid,71179.31
15711218,Parry,Male,1982-10-06,Hamburg,55556.3
15798659,Kennedy,Female,1978-10-20,Seville,31705.19
15663939,Arnott,Male,1986-09-11,Munich,186118.93
15694946,Hanson,Male,1986-05-17,Paris,195580.28
15631912,T'ao,Male,1991-05-24,Paris,54113.38
15768816,Shen,Male,1979-06-24,Munich,127528.84
15682268,Steere,Female,1995-11-19,Berlin,60231.74
15684801,Abbott,Male,1974-04-09,Paris,156878.42
15636428,Sutherland,Female,1976-09-26,Barcelona,182784.11
15809823,Thurgood,Male,2002-10-16,Berlin,129690.5
15699284,Johnson,Male,1972-06-12,Marseile,113860.81
15786993,Lung,Female,1970-05-12,Marseile,184524.74
15709441,Cocci,Female,1962-03-15,Seville,36124.98
15710257,Matveyeva,Female,1982-09-01,Paris,121316.07
15582492,Moore,Female,1992-03-15,Lyon,185630.76
15575694,Yobachukwu,Female,1976-01-23,Granada,71133.12
15756820,Fleming,Female,1995-07-04,Paris,32020.42
15766289,Dickinson,Male,1974-03-09,Paris,162760.96
15593014,Evseyev,Male,1988-08-19,Paris,175178.56
15584545,Aksenov,Female,1981-11-25,Marseile,177099.71
15675949,Fleming,Female,1978-08-18,Barcelona,66406.37
15672091,Ulyanov,Female,1989-08-23,Munich,59559.81
15801658,Summers,Male,1966-04-11,Paris,175750.21
15706185,Clements,Male,1974-03-19,Berlin,174311.3
15789863,Kazakova,Male,1982-04-05,Paris,171716.81
15720943,Pirozzi,Female,1976-04-16,Paris,189362.39
15697997,Jamieson,Male,1988-04-06,Paris,180716.1
15665416,Ferri,Male,1959-03-01,Paris,116977.89
15660200,Mai,Male,1990-06-16,Paris,185105.44
15619653,Hannaford,Male,1974-01-21,Paris,35046.97
15773447,Fomin,Male,1991-02-11,Valencia,36251
15739160,Mahon,Female,1980-11-04,Paris,103174.5
15689237,Shaw,Female,1994-05-29,Lyon,122642.09
15679297,Volkova,Male,1978-04-21,Seville,122937.57
15591433,Miles,Male,1978-05-17,Hamburg,8757.39
15642725,Madison,Male,1989-06-18,Paris,125782.29
15701962,Scott,Female,1992-02-25,Madrid,122487.73
15811613,Voss,Female,1994-10-06,Paris,20066.38
15741049,Colebatch,Male,1992-06-28,Marseile,55473.15
15724423,Wilson,Female,1983-08-10,Paris,38962.94
15574305,T'ang,Male,1985-01-11,Nice,63795.8
15678168,Gibson,Female,1994-11-20,Madrid,163060.43
15697020,Hs?eh,Male,1982-07-18,Lyon,26578.69
15610801,Pan,Male,1980-03-12,Berlin,5066.76
15745232,Chikelu,Female,1982-06-24,Marseile,140497.67
15722758,Allan,Male,1981-04-09,Paris,146156.98
15792102,Yefremova,Female,1979-02-27,Paris,199316.19
15675185,Chuang,Female,1973-12-29,Hamburg,103944.37
15801247,Fan,Male,1982-07-01,Madrid,138021.36
15725660,Dellucci,Male,2001-03-20,Lyon,68621.98
15638963,Garran,Female,1999-11-11,Lyon,28149.06
15800061,Moretti,Female,1976-07-22,Madrid,135169.76
15578006,Yao,Female,1936-09-01,Marseile,116537.96
15668504,Lucchesi,Male,1985-02-18,Paris,105922.69
15687491,Nkemdilim,Male,1976-10-06,Hamburg,88211.12
15610403,Anderson,Male,1978-12-21,Paris,26900.63
15741094,Sagese,Male,2000-04-26,Marseile,3494.02
15807909,Rubensohn,Male,1974-05-04,Paris,113163.17
15666141,Baldwin,Female,1995-02-20,Barcelona,19324.5
15617134,Iqbal,Male,1983-02-04,Lyon,189678.7
15783029,Monaldo,Male,1987-09-05,Paris,26387.71
15622833,Mahon,Female,1992-09-24,Hamburg,106276.55
15746422,Muir,Female,1983-11-19,Paris,45015.38
15750839,Burns,Male,1992-10-24,Valencia,173495.77
15749130,Dyer,Male,1994-05-04,Munich,52581.96
15779862,Lyons,Female,1990-10-30,Munich,146339.27
15767871,H?,Male,1973-06-09,Madrid,182609.97
15679651,Gardiner,Female,1984-06-29,Madrid,197890.65
15576219,Cameron,Male,1989-07-11,Paris,6225.63
15699247,Chapman,Female,1977-02-18,Paris,123977.86
15619087,Taylor,Male,1968-11-07,Paris,170195.4
15605327,Namatjira,Male,1986-12-11,Paris,114190.3
15610140,He,Female,1987-11-28,Paris,27022.57
15791174,Leibius,Male,1954-12-28,Seville,59457
15602373,White,Male,1977-03-07,Paris,165038.41
15762605,Wall,Male,1963-01-31,Paris,154181.41
15598840,Moretti,Male,1988-09-07,Paris,134960.98
15744279,Patterson,Female,1963-10-24,Madrid,65708.5
15670619,Coppin,Female,1988-04-17,Paris,117374.22
15599533,Tsao,Female,1978-02-07,Paris,77703.19
15757837,Kao,Male,1988-08-30,Berlin,177651.38
15697574,Stewart,Female,1981-03-15,Lyon,60954.45
15578738,Tuan,Male,1989-06-01,Marseile,151924.9
15762228,Barnes,Male,1986-12-27,Barcelona,26318.73
15614827,Sun,Male,1979-01-01,Marseile,147557.71
15789815,Fallaci,Female,1993-06-26,Paris,125918.17
15579781,Buccho,Male,1990-07-28,Hamburg,190803.37
15587013,Tien,Female,1990-03-25,Paris,11043.54
15570932,Pirozzi,Male,1978-12-11,Paris,119100.05
15794661,Liu,Male,1989-01-27,Madrid,140579.17
15581654,Long,Male,1989-01-14,Paris,37731.95
15644296,Scott,Female,1991-12-10,Marseile,1852.58
15614420,Gerasimova,Female,1989-09-12,Hamburg,172049.84
15609653,Ifeatu,Female,1977-05-26,Hamburg,133591.11
15594577,De Luca,Male,1986-07-22,Paris,192751.18
15584114,Ogbonnaya,Female,1978-10-23,Munich,193828.27
15673367,Humffray,Male,1988-02-06,Berlin,55775.72
15685576,Degtyaryov,Female,1985-07-02,Madrid,102280.29
15774727,Monaldo,Female,1987-01-01,Hamburg,44965.44
15694288,Cawthorne,Male,1993-02-19,Barcelona,170661.02
15603319,Graham,Male,1992-04-27,Paris,197145.89
15759066,Carpenter,Female,1977-09-21,Paris,192359.9
15814816,Kambinachi,Male,1981-05-11,Paris,141210.18
15724402,Tyler,Female,1991-08-09,Paris,100557.03
15571059,Martin,Female,1967-02-20,Paris,130805.54
15674206,Walker,Female,1999-11-22,Paris,92606.98
15715160,Khan,Male,1985-11-11,Paris,123956.83
15730448,Iroawuchi,Male,1996-08-29,Berlin,102758.43
15662067,Summers,Male,1981-10-15,Lyon,94876.65
15779581,Bottrill,Female,1978-12-09,Madrid,94811.85
15662901,Hu,Male,1984-01-12,Paris,67840.81
15689751,Jones,Female,1990-01-04,Lyon,4050.57
15667742,Vincent,Male,1980-06-24,Valencia,134665.25
15738448,Sanford,Female,1996-01-10,Munich,181647.13
15680243,Brown,Male,2002-02-19,Paris,33282.84
15745083,Lei,Male,1962-05-13,Berlin,27965
15708228,Toscani,Male,1991-11-11,Berlin,68343.53
15628523,Chien,Female,1997-05-27,Paris,198161.07
15708196,Uchenna,Male,1961-05-01,Madrid,196858.4
15735549,Lori,Male,1986-06-17,Berlin,120511.03
15809347,Fanucci,Male,1989-10-20,Berlin,30886.35
15660866,Chimaobim,Female,1992-05-19,Paris,2743.69
15766609,Jowers,Female,1974-05-02,Paris,167778.62
15654230,Miller,Male,1990-04-07,Munich,132404.64
15794566,Kirsova,Female,1993-08-29,Paris,144423.17
15800890,T'ien,Female,1976-06-07,Paris,181204.5
15697424,Ku,Female,1991-01-09,Barcelona,182726.22
15724536,Chin,Female,1993-08-23,Barcelona,120880.72
15735878,Law,Female,1974-03-19,Berlin,26812.89
15707596,Chung,Female,1947-11-23,Munich,66732.63
15657163,Cockrum,Male,1979-09-20,Hamburg,100834.22
15622478,Greaves,Female,1981-10-08,Paris,107815.31
15779529,Grant,Male,1989-02-05,Paris,34665.79
15636023,O'Donnell,Female,1981-07-30,Paris,147093.84
15582066,Maclean,Male,2000-05-21,Lyon,36942.35
15666675,Hsieh,Female,1982-05-26,Paris,16460.77
15732987,Hs?,Male,1978-03-23,Barcelona,45610.63
15789432,Mazzanti,Male,1988-06-28,Paris,184954.11
15663161,Chiu,Female,1970-01-07,Munich,47795.43
15694879,Reeves,Female,1998-05-02,Madrid,196789.9
15593715,Castiglione,Male,1994-05-08,Berlin,173425.68
15575002,Ferguson,Male,1992-12-26,Paris,36221.18
15622171,Nnamdi,Male,1991-10-30,Paris,174738.2
15795224,Wu,Male,1982-08-07,Marseile,67131.3
15685346,Chu,Female,1995-04-13,Madrid,165692.03
15691808,King,Male,1978-10-21,Paris,194691.95
15721007,Charlton,Male,1988-09-30,Berlin,129525.5
15794253,Marsh,Female,1987-05-27,Barcelona,146511.2
15694453,Walker,Male,1984-09-14,Berlin,51752.18
15813113,Chang,Female,1965-12-24,Madrid,35418.69
15614187,Pottinger,Female,1982-10-28,Hamburg,57995.74
15619407,Buckley,Male,1982-05-24,Paris,108152.75
15646227,Folliero,Female,1994-11-07,Paris,166144.98
15660541,Olisanugo,Male,1987-12-22,Paris,101737.8
15753874,Kent,Male,1984-11-11,Paris,33326.71
15617877,Jessop,Male,1977-08-28,Paris,81140.09
15772073,Hodge,Male,1973-05-31,Paris,140173.17
15701537,Ignatiev,Male,1961-04-11,Paris,166513.49
15736228,Chambers,Female,1981-07-20,Paris,103232.6
15780572,Mansom,Male,1991-07-28,Seville,120736.04
15769596,Yen,Female,1997-04-04,Hamburg,15832.43
15586996,Azikiwe,Female,1945-06-05,Paris,188772.45
15722061,Allen,Female,1980-10-26,Berlin,114323.66
15638003,Komarova,Male,1966-12-21,Barcelona,181534.04
15775590,Mackay,Female,1973-06-01,Hamburg,102640.52
15730688,Yu,Female,1993-06-16,Paris,158585.17
15753102,Curtis,Male,1977-12-18,Barcelona,178722.24
